school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
La Roche College,1379,1163,Pennsylvania,Suburb,NA,61.65,45.92,81.39,1,0,1,0,0,1,1,0,2,0.8716937125106988,0.08636442310771103
La Salle University,3822,3322,Pennsylvania,Large City,NA,95.61,83.89,99.73,2,1,4,1,1,2,3,2,6,1.660881435771414,1.4636496983704412
La Sierra University,2027,1830,California,Large City,private,99.03,92.91,99.99,3,2,6,2,1,3,5,3,9,4.478420711570423,0.14751998656070284
Lafayette College,2590,2551,Pennsylvania,Suburb,NA,91.47,73.31,99.47,2,1,3,1,0,2,3,1,5,0.38598454101296786,2.0736301306054243
LaGrange College,940,888,Georgia,Town,NA,46.92,24.44,83.09,0,0,1,0,0,1,0,0,2,0.24899019697761612,0.3834727237541881
Lake Erie College,959,724,Ohio,Suburb,private,44.63,26.47,71.83,0,0,1,0,0,0,0,0,1,0.20868387184774315,0.381762556150248
Lake Forest College,1505,1487,Illinois,Suburb,NA,63.83,45.53,86.0,1,0,1,0,0,1,1,0,2,0.2911827441220247,0.7247925909245784
Lake Superior State University,1962,1706,Michigan,Town,public,75.97,54.88,94.55,1,1,2,0,0,1,1,1,3,1.2514352823666561,0.1736421498677078
Lakeland University,1997,779,Wisconsin,Rural,private,37.65,25.56,58.74,0,0,1,0,0,0,0,0,1,0.21577068413828376,0.2562923710283446
Lamar University,9270,5967,Texas,Midsize City,NA,100.0,100.0,100.0,33,13,85,17,7,46,50,20,131,50.52337575975685,0.1685906655909415
Lander University,2785,2600,South CaroliNA,Town,NA,98.67,77.48,100.0,3,1,7,1,0,3,4,1,10,4.062510281173339,0.25197259803864186
Lane College,1416,1370,Tennessee,Small City,NA,44.57,19.32,79.89,0,0,1,0,0,1,0,0,2,0.22962758243911482,0.3598282682007455
Langston University,2028,1822,Oklahoma,Rural,NA,91.11,66.14,99.78,2,1,4,1,0,2,3,1,6,0.5653907820060883,1.8506417037919463
Lasell College,1733,1669,Massachusetts,Small City,NA,80.48,56.87,96.11,1,1,2,1,0,1,2,1,3,1.33382718066065,0.2986950307538299
Lawrence Technological University,2191,1672,Michigan,Small City,NA,79.12,58.52,95.8,1,1,2,1,0,1,2,1,3,1.391480134803498,0.17408610963756577
Lawrence University,1471,1434,Wisconsin,Small City,private,50.21,33.1,74.2,0,0,1,0,0,0,0,0,1,0.06161147181686021,0.6352161139033763
Le Moyne College,2793,2410,New York,Suburb,NA,88.34,72.44,97.94,1,1,3,1,0,1,2,1,4,1.8475211872154547,0.3002006026872466
Le Moyne - Owen College,867,770,Tennessee,Large City,private,25.52,7.67,58.99,0,0,1,0,0,0,0,0,1,0.19356427622271538,0.10082058803084315
Lebanon Valley College,1756,1624,Pennsylvania,Suburb,private,73.86,56.02,91.28,1,1,2,0,0,1,1,1,3,0.9247845229846015,0.4164779637765588
Lee University,4856,3854,Tennessee,Small City,NA,95.85,73.01,99.98,2,1,6,1,0,3,3,1,9,0.5583679248198988,2.6190680335322885
Lees - McRae College,920,891,North CaroliNA,Rural,NA,57.47,34.14,84.64,1,0,1,0,0,1,1,0,2,0.12528116537401748,0.7284873908298523
Lehigh University,5065,5013,Pennsylvania,Small City,NA,99.26,92.84,100.0,3,2,7,2,1,4,5,3,11,0.8501704109672248,4.048877862772445
Lenoir - Rhyne University,1698,1441,North CaroliNA,Small City,private,61.62,38.36,87.01,1,0,1,0,0,1,1,0,2,0.32456914819679933,0.6320868748120874
Lesley University,2097,1645,Massachusetts,Midsize City,private,86.56,64.23,98.34,1,1,3,1,0,1,2,1,4,1.176298704338676,0.8286971833527168
LeTourneau University,2606,1301,Texas,Small City,NA,100.0,98.78,100.0,7,3,19,4,1,10,11,4,29,10.349636973816859,0.8119076461629385
Lewis & Clark College,2113,2067,Oregon,Large City,NA,94.29,77.89,99.87,2,1,4,1,1,2,3,2,6,0.16157395150606182,2.697414886702638
Lewis - Clark State College,3746,2215,Idaho,Small City,NA,97.19,49.92,100.0,2,0,9,1,0,5,3,0,14,2.7273063562526265,0.8424583557111037
Lewis University,4502,3687,Illinois,Suburb,private,81.75,70.55,93.78,1,1,2,1,0,1,2,1,3,1.479447187264135,0.2212628735353316
Liberty University,45756,26892,Virginia,Small City,NA,100.0,100.0,100.0,38,16,86,19,8,44,57,24,130,17.951231838955778,39.14605858474729
Life University,760,624,Georgia,Small City,NA,42.64,22.15,83.69,0,0,1,0,0,1,0,0,2,0.14276676717248885,0.41228807998259487
Limestone College,2599,1943,South CaroliNA,Town,private,97.34,75.17,99.98,2,1,6,1,0,3,3,1,9,2.7114248573662607,0.9125331146703143
Lincoln Memorial University,1923,1355,Tennessee,Town,NA,62.74,27.75,95.52,1,0,2,0,0,1,1,0,3,0.3444413736586722,0.6416756454565263
Lincoln University California,107,72,California,Large City,private,22.37,13.56,39.09,0,0,0,0,0,0,0,0,0,0.2528712486216545,0.0
Lincoln University Missouri,2513,1804,Missouri,Small City,NA,65.22,40.62,91.33,1,0,2,0,0,1,1,0,3,0.4333241223389484,0.6218813491488139
Lincoln University of Pennsylvania,2002,1826,Pennsylvania,Suburb,NA,79.88,60.75,95.08,1,1,2,1,0,1,2,1,3,0.5431046422803284,1.0595738053713883
Lindenwood University,6931,6215,Missouri,Small City,private,96.96,81.14,99.99,2,1,6,1,1,3,3,2,9,1.185162062942691,2.304781561555915
Lindsey Wilson College,2071,1919,Kentucky,Town,NA,67.95,38.4,93.54,1,0,2,0,0,1,1,0,3,0.9626421423297018,0.1748763390958777
Linfield College - McMinnville Campus,1536,1505,Oregon,Town,NA,74.58,49.91,98.34,1,0,3,0,0,1,1,0,4,0.4427747709541118,0.9257571467483228
Lipscomb University,2994,2723,Tennessee,Large City,NA,81.93,47.48,98.89,1,0,3,1,0,1,2,0,4,0.4832973690224959,1.2253728274822597
Livingstone College,1153,1140,North CaroliNA,Suburb,private,55.25,33.24,81.26,1,0,1,0,0,1,1,0,2,0.17680809629397629,0.6265422919486547
Lock Haven University,3471,3176,Pennsylvania,Town,public,92.33,80.24,98.95,2,1,3,1,1,2,3,2,5,2.275730416529989,0.29162266206763227
LIU Brooklyn,3947,3396,New York,Large City,NA,96.41,85.45,99.86,2,1,4,1,1,2,3,2,6,2.318185261454574,1.006329874254667
LIU Post,6317,2845,New York,Suburb,private,99.34,94.92,99.99,3,2,6,2,1,3,5,3,9,4.135695209099572,0.8817273121273713
Longwood University,4469,3959,Virginia,Town,NA,99.83,85.97,100.0,4,1,9,2,1,5,6,2,14,6.253147366582131,0.13611705195490822
Loras College,1395,1335,Iowa,Small City,NA,39.17,25.94,64.62,0,0,1,0,0,0,0,0,1,0.16074283725136115,0.3361127025968472
LouisiaNA College,985,866,LouisiaNA,Suburb,NA,71.14,41.32,94.99,1,0,2,0,0,1,1,0,3,0.9371625318658389,0.3043556164007382
LouisiaNA State University - Alexandria,3372,1844,LouisiaNA,Rural,public,97.32,79.45,99.98,2,1,6,1,1,3,3,2,9,3.3198829560214684,0.29564772219272517
LouisiaNA State University and Agricultural & Mechanical College,25448,22060,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,29,12,70,14,6,36,43,18,106,19.03317891514891,24.063529457235482
LouisiaNA State University - Shreveport,2641,1641,LouisiaNA,Midsize City,public,96.33,75.87,99.96,2,1,5,1,0,3,3,1,8,2.4368267576947247,0.8637110914050681
LouisiaNA Tech University,11323,8090,LouisiaNA,Town,NA,100.0,99.78,100.0,10,4,24,5,2,12,15,6,36,10.329205334878603,4.08652052275346
Lourdes University,1046,827,Ohio,Suburb,NA,34.1,19.43,57.94,0,0,1,0,0,0,0,0,1,0.2849397829139109,0.13184502255345487
Loyola Marymount University,6395,6164,California,Large City,NA,100.0,99.93,100.0,9,5,19,4,2,10,13,7,29,10.717487032702833,2.5384128320780177
Loyola University Maryland,3927,3886,Maryland,Large City,private,96.99,84.98,99.93,2,1,5,1,1,2,3,2,7,0.4303703923314075,3.0715271189035955
Loyola University Chicago,11426,10681,Illinois,Large City,private,99.78,97.59,100.0,4,2,8,2,1,4,6,3,12,2.36669400469747,3.736277858876808
Loyola University New Orleans,2607,2446,LouisiaNA,Large City,private,97.79,83.06,99.98,3,1,6,1,1,3,4,2,9,1.1433791238450322,2.6649542162361417
Lubbock Christian University,1482,1276,Texas,Large City,NA,99.95,94.67,100.0,5,2,13,3,1,7,8,3,20,7.460200938630765,0.10724183165153889
Luther College,2046,2014,Iowa,Town,NA,44.05,25.93,73.98,0,0,1,0,0,0,0,0,1,0.2089656884267695,0.37139758721823307
Lycoming College,1222,1199,Pennsylvania,Small City,private,62.31,43.93,83.84,1,0,1,0,0,1,1,0,2,0.5266034444303316,0.44872396911944623
University of Lynchburg,2051,1928,Virginia,Small City,private,91.88,59.47,99.51,2,1,3,1,0,2,3,1,5,1.9113666632651045,0.597892157623735
Lyndon State College,1069,871,Vermont,Town,NA,22.72,12.12,40.57,0,0,0,0,0,0,0,0,0,0.000279747726165205,0.25730018685352257
Lynn University,2205,1826,Florida,Small City,NA,99.1,91.63,100.0,3,2,7,2,1,4,5,3,11,3.2195435558694054,1.4835368584338373
Lyon College,670,652,Arkansas,Town,NA,36.85,15.22,70.14,0,0,1,0,0,0,0,0,1,0.078198312284751,0.3805466093245272
Macalester College,2138,2093,Minnesota,Large City,NA,82.67,59.89,98.27,1,1,3,1,0,1,2,1,4,0.03817059436734821,1.7124504987628302
MadonNA University,2455,1358,Michigan,Small City,NA,81.79,61.68,96.8,1,1,2,1,0,1,2,1,3,1.6688103351956676,0.034017964707461386
Maharishi University of MaNAgement,325,261,Iowa,Town,NA,24.51,13.05,47.02,0,0,0,0,0,0,0,0,0,0.036936651964142565,0.24388142078898845
Maine Maritime Academy,1021,989,Maine,Rural,NA,27.57,11.13,53.88,0,0,1,0,0,0,0,0,1,0.13498888540693108,0.18728122917295506
Malone University,1334,1099,Ohio,Small City,NA,46.05,27.05,73.07,0,0,1,0,0,0,0,0,1,0.35491948730796613,0.2618538149736392
Manchester University,1264,1244,IndiaNA,Town,NA,46.05,33.34,71.61,0,0,1,0,0,0,0,0,1,0.500661857985781,0.11610500636493391
Manhattan College,3666,3479,New York,Large City,NA,95.28,82.59,99.7,2,1,4,1,1,2,3,2,6,1.8614288348212762,1.1893139445606855
Manhattanville College,1731,1633,New York,Suburb,NA,80.71,60.2,96.1,1,1,2,1,0,1,2,1,3,0.7122179537086519,0.931548877980784
Mansfield University of Pennsylvania,1827,1655,Pennsylvania,Town,NA,73.12,56.9,89.95,1,1,2,0,0,1,1,1,3,1.095536048562829,0.21790873442449707
MaraNAtha Baptist University,933,591,Wisconsin,Town,NA,46.23,25.78,82.96,0,0,1,0,0,1,0,0,2,0.032372129259706214,0.5872780491670064
Marian University IndiaNA,2301,1961,IndiaNA,Large City,NA,67.36,52.84,84.51,1,0,1,0,0,1,1,0,2,0.8954820424850942,0.22368139661091727
Marian University Wisconsin,1508,1254,Wisconsin,Small City,NA,20.91,16.12,28.87,0,0,0,0,0,0,0,0,0,0.1723032686403718,0.06227363726513994
Marietta College,1063,960,Ohio,Town,NA,44.64,26.5,71.07,0,0,1,0,0,0,0,0,1,0.21715675085509512,0.3735606728207877
Marist College,5697,5085,New York,Suburb,private,99.25,93.62,99.99,3,2,7,2,1,3,5,3,10,2.1783768039434204,2.7081838309763646
Marquette University,8334,8026,Wisconsin,Large City,NA,95.71,86.88,99.64,2,1,4,1,1,2,3,2,6,0.3681024375498852,2.7786859054941266
Mars Hill University,1265,1199,North CaroliNA,Suburb,private,58.16,33.64,85.71,1,0,1,0,0,1,1,0,2,0.20838097063218633,0.6619445042952553
Marshall University,9492,7846,West Virginia,Small City,NA,87.27,61.21,98.83,1,1,3,1,0,1,2,1,4,0.15414801014446083,1.9048809156052626
Martin Luther College,896,743,Minnesota,Town,private,38.21,23.51,62.45,0,0,1,0,0,0,0,0,1,0.012419685928480462,0.4683651023919241
Martin Methodist College,979,810,Tennessee,Town,NA,27.41,7.4,62.67,0,0,1,0,0,0,0,0,1,0.21736115175326468,0.10286712668978071
Martin University,263,159,IndiaNA,Large City,NA,10.91,7.83,16.41,0,0,0,0,0,0,0,0,0,0.11550356899145649,0.0
Mary Baldwin University,1133,720,Virginia,Small City,private,76.26,40.81,95.37,1,0,2,0,0,1,1,0,3,1.0366489391536156,0.40023956932533555
Marymount Manhattan College,2149,1915,New York,Large City,private,91.41,72.96,99.32,2,1,3,1,0,2,3,1,5,0.548986089703483,1.9026369722364371
Marymount University,2306,2069,Virginia,Midsize City,NA,93.29,64.68,99.65,2,1,4,1,0,2,3,1,6,1.7942556952435662,0.9047605723346607
Maryville College,1184,1158,Tennessee,Suburb,NA,60.21,32.32,93.06,1,0,2,0,0,1,1,0,3,0.20951063611432055,0.710526783038457
Maryville University of Saint Louis,3184,2375,Missouri,Suburb,private,71.85,48.28,94.03,1,0,2,0,0,1,1,0,3,0.5808335636494121,0.6858210951619594
Marywood University,1957,1756,Pennsylvania,Small City,NA,79.42,61.33,94.61,1,1,2,1,0,1,2,1,3,0.9319589568324261,0.6479363331788294
Massachusetts College of Liberal Arts,1407,1201,Massachusetts,Town,public,80.23,57.04,95.91,1,1,2,1,0,1,2,1,3,1.425503589011963,0.19454434601190437
Massachusetts Institute of Technology,4551,4510,Massachusetts,Midsize City,private,99.93,97.36,100.0,5,2,10,2,1,5,7,3,15,0.6301139052878967,6.614938505360943
Massachusetts Maritime Academy,1687,1607,Massachusetts,Suburb,NA,87.05,64.6,98.41,1,1,3,1,0,1,2,1,4,1.6282246610000772,0.41444842286270145
Mayville State University,1097,600,North Dakota,Rural,NA,72.35,28.17,99.04,1,0,3,0,0,2,1,0,5,0.9462250069693946,0.33816269561709494
McDaniel College,1588,1543,Maryland,Suburb,private,65.76,47.02,86.34,1,0,1,0,0,1,1,0,2,0.981478179796513,0.08983186325667368
McKendree University,2103,1692,Illinois,Suburb,NA,57.81,45.13,77.15,1,0,1,0,0,0,1,0,1,0.6483996931836642,0.2140823358697201
McMurry University,1106,956,Texas,Midsize City,private,99.75,89.94,100.0,4,2,10,2,1,6,6,3,16,5.912487609571546,0.05593825394073101
McNeese State University,6924,5567,LouisiaNA,Small City,NA,99.99,97.7,100.0,6,3,14,3,1,7,9,4,21,6.601993565987342,2.207835184831246
McPherson College,723,673,Kansas,Town,private,58.53,29.61,89.54,1,0,1,0,0,1,1,0,2,0.017498081979275482,0.8607697784002117
Medaille College,1526,1426,New York,Large City,NA,67.39,49.5,86.34,1,0,1,0,0,1,1,0,2,1.0899203834246483,0.030257048001863594
Menlo College,746,728,California,Suburb,private,80.5,59.11,97.75,1,1,2,1,0,1,2,1,3,1.3801570952808058,0.2523738920378952
Mercer University,4746,4135,Georgia,Midsize City,NA,91.91,63.79,99.97,2,1,5,1,0,3,3,1,8,1.223582423207166,1.2886213841489467
Mercy College,6862,5055,New York,Suburb,private,99.42,95.56,99.99,3,2,6,2,1,3,5,3,9,4.595379561544622,0.5487419003671616
Mercyhurst University,2452,2373,Pennsylvania,Small City,NA,82.75,65.75,96.0,1,1,2,1,0,1,2,1,3,1.010160285773715,0.7460182998360129
Meredith College,1682,1600,North CaroliNA,Large City,NA,45.58,25.76,71.95,0,0,1,0,0,0,0,0,1,0.37685382810087514,0.23133358851137997
Merrimack College,3535,3323,Massachusetts,Suburb,NA,97.79,85.5,99.95,3,1,5,1,1,3,4,2,8,3.2164215944101446,0.5929420245659148
Colorado Mesa University,9461,7145,Colorado,Small City,public,96.9,79.09,99.99,2,1,6,1,1,3,3,2,9,1.8734216234474304,1.5978774840497831
Messiah College,2760,2637,Pennsylvania,Suburb,private,88.35,71.48,98.18,1,1,3,1,0,1,2,1,4,1.118494236875868,1.0303927522766054
Methodist University,1938,1755,North CaroliNA,Midsize City,NA,82.31,57.27,97.57,1,1,2,1,0,1,2,1,3,0.2924911078691779,1.4374288482337558
Metropolitan College of New York,777,681,New York,Large City,NA,43.65,29.54,63.92,0,0,1,0,0,0,0,0,1,0.5599658114975526,0.01344524979824806
Metropolitan State University of Denver,19668,12759,Colorado,Large City,public,99.21,88.63,100.0,3,1,8,2,1,4,5,2,12,4.454984197032548,0.3820909553282322
Metropolitan State University,7317,2878,Minnesota,Large City,NA,56.56,44.51,73.71,1,0,1,0,0,0,1,0,1,0.833714146226528,0.0
Miami University - Oxford,17153,16619,Ohio,Town,NA,99.95,98.2,100.0,5,3,11,2,1,5,7,4,16,3.6803675925268142,3.910320040425066
Michigan State University,38997,35404,Michigan,Small City,NA,100.0,100.0,100.0,19,11,39,9,5,19,28,16,58,23.96146728910753,4.660605812559198
Michigan Technological University,5886,5492,Michigan,Town,NA,96.98,86.43,99.91,2,1,5,1,1,2,3,2,7,3.15687312685216,0.3416357010480747
Mid - America Christian University,1622,1170,Oklahoma,Large City,private,87.23,56.45,99.74,1,1,4,1,0,2,2,1,6,0.4646574025045669,1.5897320000609942
Mid - Atlantic Christian University,192,166,North CaroliNA,Town,private,9.83,4.22,19.24,0,0,0,0,0,0,0,0,0,0.029047044391153246,0.0743344099374369
MidAmerica Nazarene University,1311,998,Kansas,Suburb,NA,49.21,25.59,87.41,0,0,1,0,0,1,0,0,2,0.02977656564086936,0.6466547010637478
Middle Tennessee State University,19520,15812,Tennessee,Midsize City,public,99.65,71.37,100.0,4,1,12,2,0,5,6,1,17,4.552808413360141,1.0936853341239292
Middlebury College,2547,2528,Vermont,Town,NA,93.5,74.05,99.97,2,1,5,1,0,3,3,1,8,5.139069339923766e-05,2.7301811963814253
Midland University,1660,1187,Nebraska,Town,NA,60.01,38.16,86.61,1,0,1,0,0,1,1,0,2,0.0876251734946948,0.8273693513622251
Midway University,1003,760,Kentucky,Rural,private,43.41,21.42,74.46,0,0,1,0,0,0,0,0,1,0.4773736594275777,0.09169360016683836
Midwestern State University,5328,4199,Texas,Midsize City,public,100.0,100.0,100.0,19,7,48,10,4,26,29,11,74,28.487946420129568,0.17708707434965137
Miles College,1654,1555,Alabama,Suburb,private,72.52,45.56,94.79,1,0,2,0,0,1,1,0,3,0.5184633667736851,0.7718161932202422
Millersville University of Pennsylvania,6756,5671,Pennsylvania,Suburb,NA,99.27,95.67,99.98,3,2,6,2,1,3,5,3,9,4.549308502905631,0.37492587087688856
Millikin University,1951,1840,Illinois,Small City,private,54.82,41.64,75.54,1,0,1,0,0,0,1,0,1,0.5953615817693991,0.1987861844377219
Mills College,764,739,California,Large City,private,80.15,59.73,96.09,1,1,2,1,0,1,2,1,3,1.4345125973209745,0.18061616429137026
Millsaps College,808,797,Mississippi,Midsize City,NA,76.53,45.93,96.85,1,0,2,0,0,1,1,0,3,0.5540065699953943,0.893297661579221
Milwaukee School of Engineering,2607,2508,Wisconsin,Large City,private,50.28,35.25,81.18,0,0,1,0,0,1,0,0,2,0.23417580601577803,0.46400928912190387
Minnesota State University - Mankato,12781,10832,Minnesota,Small City,NA,84.6,70.24,96.31,1,1,2,1,0,1,2,1,3,1.2483493489213942,0.6218810736175245
Minnesota State University - Moorhead,5126,4157,Minnesota,Suburb,NA,88.76,52.0,99.94,1,0,5,1,0,3,2,0,8,0.4015318643299555,1.7827591493349602
Minot State University,2959,1952,North Dakota,Town,public,99.06,62.04,100.0,3,1,17,2,0,10,5,1,27,3.181697766252766,1.48363171316316
Misericordia University,2148,1660,Pennsylvania,Suburb,private,80.43,63.11,94.86,1,1,2,1,0,1,2,1,3,1.118494236875868,0.512140130090945
Mississippi College,3246,2793,Mississippi,Suburb,private,99.7,91.71,100.0,4,2,9,2,1,4,6,3,13,3.7991642598028528,2.00306805460784
Mississippi State University,18312,16803,Mississippi,Town,public,100.0,100.0,100.0,19,8,42,9,4,20,28,12,62,22.081381069650863,5.259352655736582
Mississippi University for Women,2577,2113,Mississippi,Town,NA,98.61,84.17,99.99,3,1,7,1,1,3,4,2,10,3.7239514473200344,0.5465092946500119
Mississippi Valley State University,1974,1667,Mississippi,Town,public,96.36,76.36,99.94,2,1,5,1,0,2,3,1,7,2.810390944479947,0.4985660912271972
Missouri Baptist University,4507,1519,Missouri,Suburb,NA,87.67,65.03,99.15,1,1,3,1,0,2,2,1,5,0.8964407919376456,1.1939431529023063
Missouri Southern State University,6025,4358,Missouri,Small City,NA,83.46,58.42,98.4,1,1,3,1,0,1,2,1,4,1.241598351654248,0.5566711429587848
Missouri State University - Springfield,20365,15363,Missouri,Midsize City,NA,99.75,94.8,100.0,4,2,9,2,1,4,6,3,13,4.48971265046101,1.502296576408917
Missouri Valley College,1793,1296,Missouri,Town,NA,69.52,43.96,93.48,1,0,2,0,0,1,1,0,3,0.32723358819447695,0.8589464517520409
Missouri Western State University,5290,3498,Missouri,Small City,NA,73.74,48.92,95.38,1,0,2,0,0,1,1,0,3,1.198483933668595,0.13826280179521624
Mitchell College,706,575,Connecticut,Small City,NA,36.85,24.14,56.78,0,0,1,0,0,0,0,0,1,0.09398621689670478,0.36538592332677733
Molloy College,3534,2800,New York,Suburb,private,92.51,79.57,98.98,2,1,3,1,1,2,3,2,5,2.58023462160637,0.010083937348686046
Monmouth College,1035,1016,Illinois,Town,NA,32.12,24.08,47.78,0,0,0,0,0,0,0,0,0,0.34141088936864655,0.04583933246843974
Monmouth University,4708,4502,New Jersey,Suburb,NA,99.31,91.73,100.0,3,2,7,2,1,3,5,3,10,4.35289962218281,0.6273374156587491
MontaNA State University,14652,12403,MontaNA,Town,NA,100.0,91.09,100.0,35,2,479,22,1,315,57,3,794,51.373733286699114,4.947340400099559
MontaNA State University - Billings,4022,2400,MontaNA,Midsize City,public,100.0,12.02,100.0,13,0,194,8,0,128,21,0,322,21.121410426956057,0.2666221371381683
MontaNA State University - Northern,1164,855,MontaNA,Town,NA,99.78,8.92,100.0,4,0,55,2,0,36,6,0,91,5.922596924894942,0.1613268460941499
MontaNA Tech of the University of MontaNA,1657,1529,MontaNA,Town,NA,99.98,15.08,100.0,5,0,73,3,0,48,8,0,121,7.916169785777146,0.4257958192659761
Montclair State University,16852,14944,New Jersey,Suburb,NA,100.0,99.99,100.0,13,6,27,6,3,13,19,9,40,18.3796564742051,0.37056222327430927
Montreat College,757,543,North CaroliNA,Suburb,NA,37.91,19.61,66.41,0,0,1,0,0,0,0,0,1,0.13715256612518445,0.33877801854705336
Moravian College,2083,1886,Pennsylvania,Small City,private,83.43,63.98,96.85,1,1,2,1,0,1,2,1,3,0.8594971749693968,0.9371228191924148
Morehead State University,9660,5835,Kentucky,Town,NA,99.42,89.09,100.0,3,2,8,2,1,4,5,3,12,4.098992347984537,1.0554918642985032
Morehouse College,2202,2090,Georgia,Large City,private,90.42,65.75,99.64,2,1,4,1,0,2,3,1,6,0.20470462711716947,2.137195421449168
Morgan State University,6436,5825,Maryland,Large City,public,99.31,94.14,99.99,3,2,6,2,1,3,5,3,9,2.911978250375104,2.060312359952027
Morningside College,1322,1252,Iowa,Small City,NA,34.76,18.14,66.36,0,0,1,0,0,0,0,0,1,0.2640286603362783,0.16287075058185985
Morris College,745,731,South CaroliNA,Small City,private,64.79,30.97,91.42,1,0,2,0,0,1,1,0,3,0.9331126500037473,0.11001076459129348
